Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
107;10;258043000;215349000;TONNY;CSL TRIMNES;LLKH;9HA2707;48.0;150.0;;;;;0.0;0.0;5.060545789930556;2.9904595269097225;False;True;7;12;2494.915285134947;554.8;20.0;2513.4;0.0;-0.1080697295648893;-46.44702003667058;False;True;2;5;3288.2787914044025;94.2;27.0;213.4;20.0;-0.5201865186416548;-3.464693667376726;-131.3987505582272;29.476249441772783;2182.5153195338644;-127.8817186415018;45.24328135849819;9.212708;63.6518;-2.0;True;00:08:00;2020-01-09 17:38:00;9;1;9;D795T;encs_north;2;2.0;./img/258043000-215349000-D795T_-2.0.png;False
114;20;258465000;257057960;TROLLFJORD;LAGATUN;LLVT;LESQ;136.0;108.0;;;;;0.0;0.0;6.49773189484127;4.306462673611111;False;False;7;7;4056.998284446275;;;;;0.0;0.0;False;True;6;12;4210.710463805372;3818.4;10.0;1440.1;17.0;-5.1532219311224186;-30.36115314856676;-133.2101710941401;358.4148289058599;1545.6134348536184;88.37838381917297;276.12838381917294;10.124536;63.470791;-2.0;True;00:07:00;2020-01-10 07:29:00;17;4;11;7VIQP;encs_north;3;3.0;;
143;8;257060100;257053240;257060100;ELIAS;;LK6401;0.0;13.0;0.0;;0.0;;0.0;0.0;12.715083912037036;3.661397569444445;False;False;32;32;1614.7604714012532;;;;;0.0;0.0;False;False;32;32;1614.7604714012532;;;;;0.0;0.0;177.6491840466473;11.774184046647273;424.592051268038;100.74466418819628;256.24466418819634;9.950161;63.998747;-2.0;True;00:06:00;2020-01-14 11:18:00;35;29;35;JMKAM;encs_north;1;1.0;;
153;9;257031990;249377000;FOSNA POSEIDON;249377000;LH2423;;15.0;0.0;;0.0;;0.0;0.0;0.0;14.59609192251462;6.476457876461988;False;True;18;23;1393.9091075102435;161.5;20.0;1306.7;0.0;-1.0652677564618864;-10.617476624452785;False;False;11;11;4932.134390910289;;;;;0.0;0.0;177.74167872418306;3.1166787241830787;302.3363028152601;-117.99304998595532;75.1007000140447;9.30008;63.549433;-2.0;True;00:19:00;2019-02-01 08:43:00;21;2;21;HG7FN;encs_north;3;3.0;./img/257031990-249377000-HG7FN_-2.0.png;False
155;9;257031990;257923000;FOSNA POSEIDON;FOSNAKONGEN;LH2423;3YYH;15.0;25.6;;;;;0.0;0.0;14.496883680555555;3.489916087962964;False;False;5;5;2817.001597443636;;;;;0.0;0.0;False;False;5;5;2817.001597443636;;;;;0.0;0.0;149.8852616180431;351.7602616180431;1093.5416452975169;105.75584446001756;271.9745944600176;9.09206;63.501933;-2.0;True;00:06:00;2019-02-01 08:31:00;9;2;8;HG7FN;encs_north;2;3.0;;
171;27;257684700;258210000;TYRHAUG;GANN;LGJU;LLNV;41.0;108.55;;;;;0.0;0.0;13.63966765873016;4.960714285714286;True;False;4;4;2792.801331996243;;;;;0.0;0.0;True;True;6;15;1473.1040017595535;807.7;0.0;7765.2;0.0;-2.2874679945783782;-72.23906062729603;114.71067215875102;354.08567215875104;584.3280328719477;-71.80031747503128;133.94968252496875;9.6899;63.6695;-2.0;True;00:07:00;2020-02-07 05:25:00;8;1;8;TQ1DP;encs_north;1;1.0;;
183;10;257586000;220461000;WITH HARVEST;ISAFOLD;LGDH;OYEB;70.0;76.25;;;;;0.0;0.0;5.920465133101852;3.176761429398148;False;True;9;15;4586.386186312704;393.7;33.0;3722.9;25.0;-0.3856895212932074;18.013345391642723;False;False;7;7;4928.859543545543;;;;;0.0;0.0;153.5571830176051;339.55718301760515;3307.595516383464;79.25973763847402;265.50973763847406;7.272478;63.02846;-2.0;True;00:12:00;2020-02-10 22:04:00;28;1;13;KW18E;encs_north;2;3.0;./img/257586000-220461000-KW18E_-2.0.png;False
185;10;257586000;259086000;WITH HARVEST;BOA BALDER;LGDH;LDAF;70.0;34.0;;;;;0.0;0.0;5.920465133101852;3.151139684606482;False;True;9;15;5023.604962574187;105.3;38.0;3915.2;28.0;-0.3856895212932074;18.013345391642723;False;False;7;7;5371.511180291818;;;;;0.0;0.0;148.5011113506755;342.7511113506756;3039.441318729479;51.2779967753385;250.0279967753385;7.272478;63.02846;-2.0;True;00:12:00;2020-02-10 22:11:00;35;1;13;KW18E;encs_north;2;3.0;./img/257586000-259086000-KW18E_-2.0.png;False
202;57;257168240;257035960;;NORDSJOEBAS;;LFJF;;70.3;;;;;0.0;0.0;5.174989583333334;2.24265625;True;False;4;4;1373.836005497012;;;;;0.0;0.0;True;False;4;4;1373.836005497012;;;;;0.0;0.0;145.87193110438372;320.24693110438375;1002.7749149235798;52.82757481995804;252.7025748199581;8.875393;63.459814;-2.0;True;00:05:00;2020-02-11 13:49:00;13;2;7;RRSXR;encs_north;1;1.0;;
205;57;257684700;257046470;TYRHAUG;ANGELSEN SENIOR;LGJU;LFEH;41.0;21.0;;;;;0.0;0.0;15.457447916666668;2.9835098379629628;False;True;2;7;4036.910948980677;234.1;6.0;865.2;0.0;0.3510318855876431;9.3682011160103;False;False;4;4;2496.831644304432;;;;;0.0;0.0;156.4924084023076;354.9924084023076;570.1789543643274;94.2477455247388;277.87274552473883;8.45142;63.3724;-2.0;True;00:06:00;2020-02-11 13:43:00;7;1;7;RRSXR;encs_north;1;1.0;./img/257684700-257046470-RRSXR_-2.0.png;True
