Unnamed: 0;n_ships;own_mmsi;obst_mmsi;own_name;obst_name;own_callsign;obst_callsign;own_length;obst_length;own_width;obst_width;own_type;obst_type;own_nav_status;obst_nav_status;own_speed;obst_speed;multi_man_own;maneuver_made_own;maneuver_index_own;maneuver_stop_idx_own;r_maneuver_own;pre_man_dist_own;pre_man_t_cpa_own;post_man_dist_own;post_man_t_cpa_own;delta_speed_own;delta_course_own;multi_man_obst;maneuver_made_obst;maneuver_index_obst;maneuver_stop_idx_obst;r_maneuver_obst;pre_man_dist_obst;pre_man_t_cpa_obst;post_man_dist_obst;post_man_t_cpa_obst;delta_speed_obst;delta_course_obst;alpha_start;beta_start;r_cpa;alpha_cpa;beta_cpa;lon_maneuver;lat_maneuver;COLREG;single_COLREG_type;time;date_cpa;cpa_idx;start_idx;stop_idx;case;dataset;COLREGS_not_filt;COLREGS_filt;img_name;img_class
40099;94;257487800;257091730;;;;;;11.58;;;;;0.0;0.0;3.459437934027778;3.916359049479167;False;True;4;14;2286.86223896412;126.2;9.0;153.8;0.0;-0.4112488814516724;29.83030455610708;False;True;5;11;1887.9454494238;191.8;9.0;566.5;0.0;-1.0558806298126;-47.77187930937487;32.69546969339388;335.8829696933939;68.46699935005275;0.0;0.0;5.197815;60.10787;-1.0;True;00:08:00;2020-10-07 08:54:00;16;1;9;IQEGK;encs_west;3;3.0;./img/257487800-257091730-IQEGK_-1.0.png;False
40100;94;257487800;258998000;;TJELDEN;;LFNL;;25.7;;;;;0.0;0.0;3.4929973958333336;8.406343750000001;False;True;4;14;5227.833804741694;608.6;13.0;328.7;0.0;-0.4112488814516724;29.83030455610708;False;True;6;15;4184.913266723704;1622.4;13.0;349.2;0.0;-3.140551168601646;-30.48809635687616;24.89028804415754;303.3902880441575;269.5085341877008;-63.25917551931746;160.8033244806825;5.197815;60.10787;-1.0;True;00:10:00;2020-10-07 08:53:00;15;1;11;IQEGK;encs_west;3;3.0;./img/257487800-258998000-IQEGK_-1.0.png;False
40110;71;257004610;257091730;;;;;;11.58;;;;;0.0;0.0;3.927327835648149;3.875749421296297;True;False;4;4;299.06616324820953;;;;;0.0;0.0;True;True;5;11;223.44238631021017;368.8;0.0;186.5;0.0;-1.0558806298126;-48.20028594632748;90.21050711930566;302.89800711930565;68.40065789157677;50.37647374884892;249.86084874884887;5.192195;60.088888;-1.0;True;00:06:00;2020-10-07 08:51:00;13;1;7;S2K4Q;encs_west;1;1.0;;
40124;79;257040920;257060440;;257060440;;;;0.0;;0.0;;0.0;0.0;0.0;4.921384548611111;3.584029947916667;False;False;4;4;3113.099685201229;;;;;0.0;0.0;False;False;4;4;3113.099685201229;;;;;0.0;0.0;16.53520860536573;334.1602086053658;1000.0860812950112;-49.29455000493324;255.9554499950668;5.169329;60.366413;-1.0;True;00:06:00;2020-10-07 08:50:00;10;1;7;VVF3R;encs_west;2;2.0;;
40125;79;257040920;257577000;;KL SALTFJORD;;LGFT;;95.21;;;;;0.0;0.0;4.94578621031746;3.696708209325397;False;False;4;4;3482.2625130796823;;;;;0.0;0.0;False;False;4;4;3482.2625130796823;;;;;0.0;0.0;26.778386402650533;327.77838640265054;1166.86473080644;-44.763192997112256;245.73680700288773;5.169329;60.366413;-1.0;True;00:07:00;2020-10-07 08:51:00;11;1;8;VVF3R;encs_west;2;2.0;;
40132;79;257069740;314433000;;CARTEN ELINA;;8PAM2;10.65;101.8;;;;;0.0;0.0;3.164034288194444;6.387015335648148;False;True;6;12;2989.061140224476;174.0;10.0;1103.2;0.0;-0.1722496711729182;3.427460759987094;False;False;4;4;3893.0031402504674;;;;;0.0;0.0;14.259699286752204;297.9471992867522;1169.6495415294255;-67.06289228340097;203.312107716599;4.851085;60.691;-1.0;True;00:06:00;2020-10-07 08:52:00;12;1;7;VVF3R;encs_west;1;1.0;./img/257069740-314433000-VVF3R_-1.0.png;False
40133;79;257487800;257004610;;;;;;;;;;;0.0;0.0;3.490873015873016;3.9100074404761904;False;True;2;12;2130.795550962127;2152.8;0.0;188.9;0.0;-0.4112455197123499;29.34882271241147;False;False;4;4;1431.1396752239116;;;;;0.0;0.0;42.70015133113243;331.9501513311324;105.3216976695638;180.0;93.3574836035342;5.197815;60.10787;-1.0;True;00:07:00;2020-10-07 08:53:00;13;1;8;VVF3R;encs_west;3;3.0;./img/257487800-257004610-VVF3R_-1.0.png;False
40134;79;257487800;257091730;;;;;;11.58;;;;;0.0;0.0;3.463791956018518;4.038857783564815;False;True;2;12;2286.7180871283617;126.2;7.0;153.8;0.0;-0.4112455197123499;29.34882271241147;False;True;3;9;1887.9440722648533;191.8;7.0;566.5;0.0;-1.0601524399036804;-48.14555031371195;31.1681313619883;339.0118813619883;68.06247130393697;0.0;0.0;5.197815;60.10787;-1.0;True;00:06:00;2020-10-07 08:54:00;14;1;7;VVF3R;encs_west;3;3.0;./img/257487800-257091730-VVF3R_-1.0.png;False
40135;79;257487800;258998000;;TJELDEN;;LFNL;;25.7;;;;;0.0;0.0;3.504652777777778;8.404937065972224;False;True;2;12;5195.567515681031;608.6;11.0;328.7;0.0;-0.4112455197123499;29.34882271241147;False;True;4;14;4163.333362823592;1622.4;11.0;370.6;0.0;-5.216122793747926;-62.38262809172569;25.11319190757401;306.550691907574;267.9278447642211;-63.75196018743896;160.31053981256102;5.197815;60.10787;-1.0;True;00:08:00;2020-10-07 08:53:00;13;1;9;VVF3R;encs_west;3;3.0;./img/257487800-258998000-VVF3R_-1.0.png;False
40139;87;219348000;257055910;BERGENSFJORD;FAEROY;OYPJ2;LEWW;170.0;134.0;;;;;0.0;0.0;11.132899305555558;8.459395833333335;False;False;3;3;7792.763543827059;;;;;0.0;0.0;False;True;4;10;6707.717550702326;362.8;9.0;1515.0;0.0;0.1327901540508245;5.693877554921307;34.331458800981494;341.5814588009816;898.8602227265333;113.59787955069706;88.09787955069704;5.402881;59.96438;-1.0;True;00:05:00;2020-10-07 08:59:00;10;1;6;5WWZE;encs_west;1;1.0;;
40163;101;257007520;257017290;SANDTROLL;MOKSTRAFJORD;LETI;LEMZ;54.0;122.1;;;;;0.0;0.0;4.844473642676767;7.197472380050504;False;False;8;8;5231.487235003064;;;;;0.0;0.0;False;False;8;8;5231.487235003064;;;;;0.0;0.0;17.03836693226552;334.41336693226555;318.838673940295;135.35481685388442;101.60481685388442;5.278772;60.143009;-1.0;True;00:11:00;2020-10-07 09:28:00;16;3;14;MF7TE;encs_west;5;5.0;;
