own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
314298000;257181500;5.248940972222222;3.549666666666667;3773.6603397762246;3773.6603397762246;451.8221884768386;3.0;0.0
257302000;232012148;7.092701822916667;4.495109049479167;4464.175556583765;4464.175556583765;351.60786396211404;3.0;0.0
232012148;257302000;5.052005208333334;7.129074652777779;3714.836935855995;3714.836935855995;351.7066106856672;3.0;0.0
257302000;232012148;7.129074652777779;5.052005208333334;3714.836935855995;3714.836935855995;351.7066106856672;3.0;0.0
273116000;305933000;5.098001543209877;5.082371720679012;8602.507794823554;8602.507794823554;1028.7896821022268;3.0;0.0
305933000;273116000;5.082371720679012;5.098001543209877;8602.507794823554;8602.507794823554;1028.7896821022268;3.0;0.0
257053240;257571000;4.343495783730159;4.373064856150793;1718.1893376458806;3260.869190875344;130.1292050233175;3.0;8.0
257571000;257053240;4.373064856150793;4.343495783730159;3260.869190875344;1718.1893376458806;130.1292050233175;3.0;8.0
258895000;311102000;4.186392144097223;7.909080946180556;5537.413881045916;5537.413881045916;678.0208330132637;3.0;0.0
311102000;258895000;7.909080946180556;4.186392144097223;5537.413881045916;5537.413881045916;678.0208330132637;3.0;0.0
257130000;257203000;7.425282118055556;6.803996672453703;7118.657322838358;7118.657322838358;554.6047691825147;3.0;0.0
257203000;257130000;6.803996672453703;7.425282118055556;7118.657322838358;7118.657322838358;554.6047691825147;3.0;0.0
257055990;257056190;8.497979166666667;7.572782986111112;4169.640061204324;4169.640061204324;305.89352722802244;3.0;8.0
258241000;257693000;4.167803819444446;5.154894097222221;2484.4122041239466;3057.6189379973407;389.9975897361496;3.0;0.0
230357000;257143000;9.47703125;4.5668427579365085;7928.405134073316;7928.405134073316;557.9232653331501;3.0;0.0
257143000;230357000;4.5668427579365085;9.47703125;7928.405134073316;7928.405134073316;557.9232653331501;3.0;0.0
257143000;376317000;4.861098090277778;5.083488136574073;6556.752260837673;6556.752260837673;568.6400003517186;3.0;0.0
376317000;257143000;5.083488136574073;4.861098090277778;6556.752260837673;6556.752260837673;568.6400003517186;3.0;0.0
231605000;258161000;3.6431289457070704;5.771423611111112;6946.58405405132;2416.4300631303195;290.4671582124263;3.0;18.0
257055860;257055930;8.178862847222222;8.991524305555556;4154.172172647635;4154.172172647635;332.30782416308;3.0;0.0
257055860;257143000;7.809105902777778;3.891582228535354;7947.788613822078;7947.788613822078;920.5849933602024;3.0;0.0
257055860;259631000;7.839918981481482;4.265266927083334;6568.889916873322;4348.630199269642;662.8878110208449;3.0;0.0
257055930;257055860;8.991524305555556;8.178862847222222;4154.172172647635;4154.172172647635;332.30782416308;3.0;0.0
257143000;257055860;3.891582228535354;7.809105902777778;7947.788613822078;7947.788613822078;920.5849933602024;3.0;0.0
257144700;259216000;7.149973958333334;7.067984375;5380.104475751374;5380.104475751374;576.7927270692662;3.0;0.0
258161000;231605000;5.771423611111112;3.6431289457070704;2416.4300631303195;6946.58405405132;290.4671582124263;3.0;18.0
259216000;257144700;7.067984375;7.149973958333334;5380.104475751374;5380.104475751374;576.7927270692662;3.0;0.0
259631000;257055860;4.265266927083334;7.839918981481482;4348.630199269642;6568.889916873322;662.8878110208449;3.0;15.0
257144700;259216000;7.079237847222222;7.047085069444445;5748.913675643421;5748.913675643421;607.1229529510431;3.0;0.0
259216000;257144700;7.047085069444445;7.079237847222222;5748.913675643421;5748.913675643421;607.1229529510431;3.0;0.0
259330000;259610000;7.111122685185184;5.378891782407408;6427.220952324579;6427.220952324579;740.4814109753216;3.0;0.0
259610000;259330000;5.378891782407408;7.111122685185184;6427.220952324579;6427.220952324579;740.4814109753216;3.0;0.0
259428000;210055000;5.755849609375001;6.584286024305555;4456.139532151121;4456.139532151121;360.8227958430567;3.0;0.0
259428000;257076000;5.721586805555555;4.970819444444445;4925.285418125533;4925.285418125533;723.1232882434365;3.0;0.0
257017290;257036840;7.181322916666668;6.574439236111111;3118.4609296895223;3118.4609296895223;324.505177154389;3.0;6.0
257036840;257017290;6.574439236111111;7.181322916666668;3118.4609296895223;3118.4609296895223;324.505177154389;3.0;0.0
257062170;258232000;6.590113715277778;6.477578993055556;9182.484442132196;9182.484442132196;1185.752056713376;3.0;0.0
258232000;257062170;6.477578993055556;6.590113715277778;9182.484442132196;9182.484442132196;1185.752056713376;3.0;0.0
257017290;257036840;6.584888888888889;6.9867986111111104;3586.7886834883366;3586.7886834883366;412.8390122069158;3.0;0.0
257036840;257017290;6.9867986111111104;6.584888888888889;3586.7886834883366;3586.7886834883366;412.8390122069158;3.0;0.0
257055910;257055930;8.092452256944444;8.797803819444445;4624.448553070944;4624.448553070944;614.0399009836412;3.0;0.0
257055930;257055910;8.797803819444445;8.092452256944444;4624.448553070944;4624.448553070944;614.0399009836412;3.0;12.0
259216000;259386000;7.091027199074074;7.682504340277778;3934.876933272497;3934.876933272497;542.7545485760542;3.0;0.0
259386000;259216000;7.682504340277778;7.091027199074074;3934.876933272497;3934.876933272497;542.7545485760542;3.0;0.0
257029960;257061880;13.84043113425926;4.106847511574075;1676.072531246772;3845.644119000104;478.1251091503093;3.0;0.0
257055910;257055930;8.092452256944444;8.797803819444445;4624.456747554241;4624.456747554241;614.1731351988628;3.0;0.0
257055930;257055910;8.797803819444445;8.092452256944444;4624.456747554241;4624.456747554241;614.1731351988628;3.0;7.0
257061880;257029960;4.106847511574075;13.84043113425926;3845.644119000104;1676.072531246772;478.1251091503093;3.0;0.0
257029960;257061880;13.84043113425926;4.106847511574075;2763.9758211677786;3845.644119000104;478.0822209620381;3.0;0.0
257061880;257029960;4.106847511574075;13.84043113425926;3845.644119000104;2763.9758211677786;478.0822209620381;3.0;0.0
257127200;258242000;4.106847511574075;13.082161458333331;3366.125578465545;3366.125578465545;309.22047150859385;3.0;0.0
258242000;257127200;13.082161458333331;4.106847511574075;3366.125578465545;3366.125578465545;309.22047150859385;3.0;0.0
259216000;259386000;7.202222222222223;7.167390046296297;3433.644193855854;3433.644193855854;362.9698196820236;3.0;0.0
259386000;259216000;7.167390046296297;7.202222222222223;3433.644193855854;3433.644193855854;362.9698196820236;3.0;0.0
257144700;258271000;7.521338541666668;7.356555555555556;4208.981198580005;4208.981198580005;483.9494705028615;3.0;0.0
258271000;257144700;7.356555555555556;7.521338541666668;4208.981198580005;4208.981198580005;483.9494705028615;3.0;0.0
259216000;259386000;7.031410590277777;6.927583912037036;3568.8916164546063;3568.8916164546063;393.15635566527465;3.0;0.0
259386000;259216000;6.927583912037036;7.031410590277777;3568.8916164546063;3568.8916164546063;393.15635566527465;3.0;0.0
257055990;257056190;8.592829861111111;7.87984201388889;2730.0581129345933;3740.7915579459886;464.0218206076097;3.0;14.0
257056190;257055990;7.87984201388889;8.592829861111111;3740.7915579459886;2730.0581129345933;464.0218206076097;3.0;0.0
257609800;257615800;3.5446610637626264;4.582136205808082;2458.310511306497;4402.824262902164;344.5311306689149;3.0;0.0
257615800;257609800;4.582136205808082;3.5446610637626264;4402.824262902164;2458.310511306497;344.5311306689149;3.0;0.0
257953800;258352500;4.224473090277779;17.560239583333335;7965.5364427011455;7965.5364427011455;317.15511977579644;3.0;0.0
258352500;257953800;17.560239583333335;4.224473090277779;7965.5364427011455;7965.5364427011455;317.15511977579644;3.0;0.0
257055860;257056190;8.472256944444444;8.600868055555557;3885.250031851232;3885.250031851232;339.86497318788173;3.0;0.0
257056190;257055860;8.600868055555557;8.472256944444444;3885.250031851232;3885.250031851232;339.86497318788173;3.0;0.0
257576000;257615800;1.890482855902778;4.636531032986111;3478.266121216145;3478.266121216145;456.0940802071443;3.0;0.0
257615800;257576000;4.636531032986111;1.890482855902778;3478.266121216145;3478.266121216145;456.0940802071443;3.0;0.0
257055910;257055990;8.888635416666666;8.428850694444446;5890.5314429175205;5890.5314429175205;414.522013890698;3.0;0.0
257055990;257055910;8.428850694444446;8.888635416666666;5890.5314429175205;5890.5314429175205;414.522013890698;3.0;0.0
257144700;258271000;7.510888888888888;7.181322916666668;4035.112594463776;4035.112594463776;569.5993153085728;3.0;0.0
257615800;258709000;4.562077256944444;5.464364583333334;4444.571488906446;4444.571488906446;340.287554870885;3.0;0.0
258271000;257144700;7.181322916666668;7.510888888888888;4035.112594463776;4035.112594463776;569.5993153085728;3.0;0.0
258709000;257615800;5.464364583333334;4.562077256944444;4444.571488906446;4444.571488906446;340.287554870885;3.0;0.0
230995000;257534500;9.846788194444446;4.378404513888889;4957.850310366378;6658.068952782035;372.7675951581588;3.0;13.0
230995000;259506000;9.85921085858586;5.206192392676768;3946.258695270747;5760.431596677463;375.3153607301418;3.0;11.0
257094310;257590000;4.764639756944444;5.068081597222222;3221.437793905053;3221.437793905053;342.19270886446003;3.0;0.0
257094310;258207000;4.629497612847223;3.781468098958333;3030.909977218052;3030.909977218052;254.44877677048808;3.0;0.0
257153040;257678000;3.627235243055555;5.170066189236112;5246.102555230883;4704.224909589251;303.9362597650804;3.0;15.0
257534500;230995000;4.378404513888889;9.846788194444446;6658.068952782035;4957.850310366378;372.7675951581588;3.0;0.0
257590000;257094310;5.068081597222222;4.764639756944444;3221.437793905053;3221.437793905053;342.19270886446003;3.0;0.0
257678000;257153040;5.170066189236112;3.627235243055555;4704.224909589251;5246.102555230883;303.9362597650804;3.0;0.0
258207000;257094310;3.781468098958333;4.629497612847223;3030.909977218052;3030.909977218052;254.44877677048808;3.0;0.0
259386000;259216000;7.254470486111112;6.965899305555555;4396.543134099801;4396.543134099801;391.26607315227375;3.0;0.0
259506000;230995000;5.206192392676768;9.85921085858586;5760.431596677463;3946.258695270747;375.3153607301418;3.0;0.0
258196000;259332000;5.140425347222222;5.96367042824074;7396.706175724429;7396.706175724429;669.9073518032187;3.0;0.0
259332000;258196000;5.96367042824074;5.140425347222222;7396.706175724429;7396.706175724429;669.9073518032187;3.0;0.0
246483000;259311000;4.1398247195512825;6.64047609508547;8131.830263845894;8131.830263845894;756.314253468755;3.0;0.0
259311000;246483000;6.64047609508547;4.1398247195512825;8131.830263845894;8131.830263845894;756.314253468755;3.0;0.0
258773000;258809000;4.053661458333334;5.607444444444444;2139.533262185949;2139.533262185949;284.0112145673125;3.0;0.0
258809000;258773000;5.607444444444444;4.053661458333334;2139.533262185949;2139.533262185949;284.0112145673125;3.0;0.0
257055990;257056190;8.737517361111111;8.796464120370368;3961.741447898903;3961.741447898903;392.4502134029262;3.0;0.0
257056190;257055990;8.796464120370368;8.737517361111111;3961.741447898903;3961.741447898903;392.4502134029262;3.0;0.0
229385000;671135000;4.604737103174604;5.045689484126983;8117.897703839325;5844.161449686339;418.9429794136705;3.0;17.0
257055860;257055930;8.606226851851853;8.58211226851852;6345.7311083908935;4313.282287307431;360.2552983649113;3.0;16.0
257055930;257055860;8.58211226851852;8.606226851851853;4313.282287307431;6345.7311083908935;360.2552983649113;3.0;0.0
257076300;258558000;6.753155092592592;5.027086805555556;6059.131114277031;6059.131114277031;285.3440905293126;3.0;0.0
258090660;259655000;3.4169024884259263;6.138501157407407;5090.263790806918;5090.263790806918;311.1665952508424;3.0;0.0
258558000;257076300;5.027086805555556;6.753155092592592;6059.131114277031;6059.131114277031;285.3440905293126;3.0;0.0
259655000;258090660;6.138501157407407;3.4169024884259263;5090.263790806918;5090.263790806918;311.1665952508424;3.0;0.0
671135000;229385000;5.045689484126983;4.604737103174604;5844.161449686339;8117.897703839325;418.9429794136705;3.0;0.0
231766000;257903000;7.212671875;5.811614583333333;5617.624039574024;5617.624039574024;511.18240384425326;3.0;0.0
257903000;231766000;5.811614583333333;7.212671875;5617.624039574024;5617.624039574024;511.18240384425326;3.0;0.0
257060960;258558000;2.606384548611111;5.384250578703704;2082.2087551444133;1625.4770038361034;443.34467404041294;3.0;0.0
258558000;257060960;5.384250578703704;2.606384548611111;1625.4770038361034;2082.2087551444133;443.34467404041294;3.0;8.0
231766000;246483000;6.768159722222222;5.178830054012345;4560.845301037954;4560.845301037954;365.0731570521135;3.0;0.0
246483000;231766000;5.178830054012345;6.768159722222222;4560.845301037954;4560.845301037954;365.0731570521135;3.0;0.0
257144700;259216000;7.082319155092594;6.147879050925926;4433.56895175884;4433.56895175884;497.07871610037256;3.0;0.0
257736000;258326000;3.5669487847222228;4.983010706018519;3980.11577721052;2960.4228684429545;396.5574989834371;3.0;0.0
259216000;257144700;6.147879050925926;7.082319155092594;4433.56895175884;4433.56895175884;497.07871610037256;3.0;0.0
231770000;257088660;7.952989583333332;6.199457465277778;8501.184565106203;8501.184565106203;528.4973415259558;3.0;0.0
257029750;257055910;3.806659226190476;8.599719742063494;6529.410988749292;6529.410988749292;1074.21296305714;3.0;0.0
257055910;257029750;8.599719742063494;3.806659226190476;6529.410988749292;6529.410988749292;1074.21296305714;3.0;0.0
257088660;231770000;6.199457465277778;7.952989583333332;8501.184565106203;8501.184565106203;528.4973415259558;3.0;0.0
257103440;258558000;3.995652488425926;5.002436342592593;3434.2213455163283;3434.2213455163283;268.8473544597411;3.0;0.0
257977500;258632000;3.848285590277778;14.03307986111111;2965.1391097214987;1865.4108448274924;285.3007185409809;3.0;10.0
258271000;259386000;7.390449942129631;7.082989004629629;3555.413539941591;3555.413539941591;382.52270520846105;3.0;0.0
258352500;258944000;17.63579861111111;6.801920138888889;4298.3241210965;4298.3241210965;91.64147532640858;3.0;0.0
258558000;257103440;5.002436342592593;3.995652488425926;3434.2213455163283;3434.2213455163283;268.8473544597411;3.0;0.0
258558000;259983000;5.003066789215687;5.952992238562092;6897.179276341885;6897.179276341885;404.3774721717302;3.0;0.0
258632000;257977500;14.03307986111111;3.848285590277778;1865.4108448274924;2965.1391097214987;285.3007185409809;3.0;10.0
258944000;258352500;6.801920138888889;17.63579861111111;4298.3241210965;4298.3241210965;91.64147532640858;3.0;0.0
259386000;258271000;7.082989004629629;7.390449942129631;3555.413539941591;3555.413539941591;382.52270520846105;3.0;0.0
259983000;258558000;5.952992238562092;5.003066789215687;6897.179276341885;6897.179276341885;404.3774721717302;3.0;0.0
257055910;257055930;8.55263888888889;8.912348090277778;4183.364817942617;3143.494496575433;245.0076325341696;3.0;12.0
257055930;257055910;8.912348090277778;8.55263888888889;3143.494496575433;4183.364817942617;245.0076325341696;3.0;12.0
257724800;257060530;4.656124131944444;11.816145833333332;5354.64365387652;4311.377886476662;1339.7528167538997;3.0;0.0
258295000;229061000;5.021861979166667;7.479037543402779;4891.603631734689;4891.603631734689;473.6921046418276;3.0;0.0
229061000;258295000;7.481836557539684;5.019278273809524;4891.590696286843;4891.590696286843;473.757448490262;3.0;0.0
257055910;257055930;8.55263888888889;8.912348090277778;4183.364817942617;3143.494496575433;244.9134745170275;3.0;11.0
257055930;257055910;8.912348090277778;8.55263888888889;3143.494496575433;4183.364817942617;244.9134745170275;3.0;11.0
258295000;229061000;5.019278273809524;7.481836557539684;4891.590696286843;4891.590696286843;473.757448490262;3.0;0.0
231748000;257493000;8.148317708333334;3.611560763888889;5550.585788905538;5550.585788905538;991.7750400166448;3.0;0.0
257493000;231748000;3.611560763888889;8.148317708333334;5550.585788905538;5550.585788905538;991.7750400166448;3.0;0.0
257493000;259322000;3.333439236111112;7.417645833333334;5569.837548797985;5569.837548797985;705.5666800522827;3.0;0.0
258271000;259386000;6.90320138888889;7.355751736111111;4280.493201723367;4280.493201723367;408.4449167268471;3.0;0.0
259322000;257493000;7.417645833333334;3.333439236111112;5569.837548797985;5569.837548797985;705.5666800522827;3.0;0.0
259386000;258271000;7.355751736111111;6.90320138888889;4280.493201723367;4280.493201723367;408.4449167268471;3.0;0.0
231748000;257654500;8.402592592592596;4.105105902777779;7790.329175330142;7790.329175330142;451.5082834234539;3.0;0.0
257055910;257055930;8.515127314814816;8.729479166666666;4408.405081205674;4408.405081205674;378.8817757559656;3.0;0.0
257055930;257055910;8.729479166666666;8.515127314814816;4408.405081205674;4408.405081205674;378.8817757559656;3.0;0.0
257654500;231748000;4.105105902777779;8.402592592592596;7790.329175330142;7790.329175330142;451.5082834234539;3.0;0.0
231522000;258901000;3.888878472222223;5.988454861111111;4559.580458770306;4559.580458770306;607.0569166066781;3.0;0.0
257055860;257055930;8.436888888888891;8.55103125;4290.329786857879;4290.329786857879;435.3950390162954;3.0;0.0
257055930;257055860;8.55103125;8.436888888888891;4290.329786857879;4290.329786857879;435.3950390162954;3.0;0.0
257144700;259216000;7.218968460648147;6.858589409722222;4251.604719397137;4251.604719397137;417.0720920896047;3.0;0.0
258656000;258435000;5.637989583333334;4.855873263888889;7483.639094050417;7483.639094050417;1091.4350553285258;3.0;16.0
258901000;231522000;5.988454861111111;3.888878472222223;4559.580458770306;4559.580458770306;607.0569166066781;3.0;0.0
259216000;257144700;6.858589409722222;7.218968460648147;4251.604719397137;4251.604719397137;417.0720920896047;3.0;0.0
257144700;259216000;7.170873263888889;6.871852430555554;4337.381479648748;4337.381479648748;418.3166862557541;3.0;0.0
259216000;257144700;6.871852430555554;7.170873263888889;4337.381479648748;4337.381479648748;418.3166862557541;3.0;0.0
229061000;231748000;6.3075711805555565;7.995592013888888;3000.010799980565;3000.010799980565;428.9242357339902;3.0;0.0
231748000;229061000;7.995592013888888;6.3075711805555565;3000.010799980565;3000.010799980565;428.9242357339902;3.0;0.0
257038590;257211600;5.719175347222222;4.355361689814814;3261.2870158880505;2667.214667026256;307.91076629439056;3.0;7.0
257055910;257055990;9.008806423611112;8.63603515625;4534.445069686036;4534.445069686036;365.8022553238396;3.0;0.0
257055990;257055910;8.63603515625;9.008806423611112;4534.445069686036;4534.445069686036;365.8022553238396;3.0;0.0
257211600;257038590;4.355361689814814;5.719175347222222;2667.214667026256;3261.2870158880505;307.91076629439056;3.0;0.0
258310000;257211600;6.029449652777777;4.515857638888889;3714.7791334075296;3714.7791334075296;347.7078227477741;3.0;0.0
229061000;231748000;6.3075711805555565;7.995592013888888;3001.401529285943;3001.401529285943;432.0058564417798;3.0;0.0
231748000;229061000;7.995592013888888;6.3075711805555565;3001.401529285943;3001.401529285943;432.0058564417798;3.0;0.0
257038590;257211600;5.719175347222222;4.355361689814814;3266.5252884372403;2672.671042234705;311.9682836443464;3.0;7.0
257055910;257055990;9.008806423611112;8.63603515625;4534.6548942560175;4534.6548942560175;367.978097174258;3.0;0.0
257055990;257055910;8.63603515625;9.008806423611112;4534.6548942560175;4534.6548942560175;367.978097174258;3.0;0.0
257211600;257038590;4.355361689814814;5.719175347222222;2672.671042234705;3266.5252884372403;311.9682836443464;3.0;0.0
258310000;257211600;6.029449652777777;4.515857638888889;3715.301917745044;3715.301917745044;357.0910948203515;3.0;0.0
231522000;257130000;3.750365767045454;8.287743844696973;7236.28342452119;7236.28342452119;685.3601243142177;3.0;0.0
257055910;257056190;7.932894097222221;8.591222222222223;4223.931108576458;4223.931108576458;333.21683630933745;3.0;0.0
257055910;258656000;8.98925899621212;5.779827178030303;4147.30874905642;6783.392263462282;637.5750308787219;3.0;16.0
257056190;257055910;8.591222222222223;7.932894097222221;4223.931108576458;4223.931108576458;333.21683630933745;3.0;0.0
257130000;231522000;8.287743844696973;3.750365767045454;7236.28342452119;7236.28342452119;685.3601243142177;3.0;0.0
257130000;257684000;8.25241232638889;5.473206597222223;5809.767072783566;5809.767072783566;443.6866011048725;3.0;0.0
257684000;257130000;5.473206597222223;8.25241232638889;5809.767072783566;5809.767072783566;443.6866011048725;3.0;0.0
258656000;257055910;5.779827178030303;8.98925899621212;6783.392263462282;4147.30874905642;637.5750308787219;3.0;0.0
257130000;257614000;8.333415404040407;3.9146006944444447;5909.051153104012;5909.051153104012;388.3153872820364;3.0;0.0
257614000;257130000;3.9146006944444447;8.333415404040407;5909.051153104012;5909.051153104012;388.3153872820364;3.0;0.0
257130000;257038590;8.026137152777778;6.133142361111111;9053.601365754954;9053.601365754954;744.9808386797656;3.0;0.0
257577000;257038590;3.0798844401041663;6.101994357638889;5468.961953606939;5468.961953606939;711.9339576112392;3.0;0.0
257038590;258944000;7.108979166666667;6.080090277777778;3016.746545535429;2223.703453700617;146.40136611383932;3.0;12.0
258308000;258944000;8.27049826388889;6.317217013888889;2436.2726448408966;2436.2726448408966;173.23351292402737;3.0;0.0
258944000;257038590;6.080090277777778;7.108979166666667;2223.703453700617;3016.746545535429;146.40136611383932;3.0;0.0
258944000;258308000;6.317217013888889;8.27049826388889;2436.2726448408966;2436.2726448408966;173.23351292402737;3.0;0.0
257077580;257142400;6.707873263888888;4.640449652777778;5842.37633844312;5842.37633844312;828.047389948186;3.0;0.0
257142400;257077580;4.640449652777778;6.707873263888888;5842.37633844312;5842.37633844312;828.047389948186;3.0;0.0
257094310;258326000;2.777598090277777;4.897671875;2774.540747583281;2774.540747583281;290.3395426048708;3.0;0.0
258326000;257094310;4.897671875;2.777598090277777;2774.540747583281;2774.540747583281;290.3395426048708;3.0;0.0
258558000;244181000;3.858333333333333;5.18543923611111;4793.507851250482;4793.507851250482;418.1928741621328;3.0;0.0
219016713;257062140;5.041555555555556;2.4902326388888887;2579.9516371436134;2579.9516371436134;387.81600018565257;3.0;0.0
231852000;257411000;10.443222222222222;5.123545138888889;3877.522039911568;3877.522039911568;336.89832294032385;3.0;0.0
257000020;258999000;10.4880574845679;11.75184027777778;8272.802297891576;6949.969338061863;514.7902291225004;3.0;0.0
257062140;219016713;2.4902326388888887;5.041555555555556;2579.9516371436134;2579.9516371436134;387.81600018565257;3.0;0.0
257062140;257520000;2.495105794270833;4.328065321180556;2846.686919912337;2846.686919912337;277.3366185702916;3.0;0.0
257144700;259386000;7.521338541666667;7.706217013888889;4808.325465273743;4808.325465273743;577.5083202863822;3.0;0.0
257411000;231852000;5.123545138888889;10.443222222222222;3877.522039911568;3877.522039911568;336.89832294032385;3.0;0.0
257411000;671135000;5.106445707070708;4.765553188131313;5680.36766503718;5680.36766503718;486.9610354022228;3.0;0.0
257520000;257062140;4.328065321180556;2.495105794270833;2846.686919912337;2846.686919912337;277.3366185702916;3.0;0.0
257706000;258648000;4.428375289351853;2.619446614583333;3172.71575940865;3172.71575940865;247.658636029517;3.0;0.0
258648000;257706000;2.619446614583333;4.428375289351853;3172.71575940865;3172.71575940865;247.658636029517;3.0;0.0
258999000;257000020;11.75184027777778;10.4880574845679;6949.969338061863;8272.802297891576;514.7902291225004;3.0;16.0
259386000;257144700;7.706217013888889;7.521338541666667;4808.325465273743;4808.325465273743;577.5083202863822;3.0;0.0
671135000;257411000;4.765553188131313;5.106445707070708;5680.36766503718;5680.36766503718;486.9610354022228;3.0;0.0
257055990;257055910;8.032452876984127;8.76048363095238;5558.2624497229335;5558.2624497229335;476.1929230889654;3.0;0.0
257411000;231852000;5.109612268518519;okt.75;3802.196545419484;3802.196545419484;330.78616960205625;3.0;0.0
257411000;671135000;5.060847222222222;4.793175347222222;3813.456968421168;3813.456968421168;474.06616626794806;3.0;0.0
219016713;258407000;5.405685763888888;5.532751068376067;5715.14702610526;5054.637566631244;229.6332946242716;3.0;0.0
257055990;257056190;8.545940393518519;8.368430266203703;4807.369780867728;4807.369780867728;575.2568991328932;3.0;0.0
257056190;257055990;8.368430266203703;8.545940393518519;4807.369780867728;4807.369780867728;575.2568991328932;3.0;0.0
257056190;257555800;8.211015624999998;4.167803819444445;8524.13361286645;8524.13361286645;1405.7382153160595;3.0;0.0
257062170;257077580;6.584888888888889;6.544697916666666;4225.756458907686;4225.756458907686;554.1563407559279;3.0;0.0
257077580;257062170;6.544697916666666;6.584888888888889;4225.756458907686;4225.756458907686;554.1563407559279;3.0;0.0
257555800;257056190;4.167803819444445;8.211015624999998;8524.13361286645;8524.13361286645;1405.7382153160595;3.0;0.0
258407000;219016713;5.532751068376067;5.405685763888888;5054.637566631244;5715.14702610526;229.6332946242716;3.0;16.0
219016713;258407000;5.415916193181818;5.49081755050505;2470.747728927419;5054.169776531069;227.8675273047934;3.0;13.0
258407000;219016713;5.49081755050505;5.415916193181818;5054.169776531069;2470.747728927419;227.8675273047934;3.0;0.0
244962000;257007520;7.395585455246914;4.280338541666668;7138.501226448023;5056.64015033698;300.651376181783;3.0;11.0
257007520;244962000;4.280338541666668;7.395585455246914;5056.64015033698;7138.501226448023;300.651376181783;3.0;0.0
257144700;259386000;7.686925347222223;8.242364583333332;4635.611214284474;4635.611214284474;525.0541019742687;3.0;0.0
259386000;257144700;8.242364583333332;7.686925347222223;4635.611214284474;4635.611214284474;525.0541019742687;3.0;0.0
257055860;257055930;8.322746527777777;8.859697916666667;4302.412553440233;4302.412553440233;426.14781473099725;3.0;0.0
257055930;257055860;8.859697916666667;8.322746527777777;4302.412553440233;4302.412553440233;426.14781473099725;3.0;0.0
257056880;257130000;5.066741898148147;7.210930266203704;11005.838158450268;7360.528081598489;660.1149748339336;3.0;16.0
257130000;257056880;7.210930266203704;5.066741898148147;7360.528081598489;11005.838158450268;660.1149748339336;3.0;0.0
219016713;231251000;5.007795138888889;5.471331018518519;3899.077801224283;2643.513272143718;309.4748131916321;3.0;0.0
219016713;258523000;5.025881076388889;5.201515624999999;4192.741752123543;4801.854208532357;587.7145055211722;3.0;13.0
231251000;219016713;5.471331018518519;5.007795138888889;2643.513272143718;3899.077801224283;309.4748131916321;3.0;9.0
257256000;257000020;4.7835295138888885;4.51585763888889;5535.001608852529;5535.001608852529;2074.608216025384;3.0;0.0
258523000;219016713;5.201515624999999;5.025881076388889;4801.854208532357;4192.741752123543;587.7145055211722;3.0;0.0
258130000;258435000;14.46300843253968;5.0054985119047615;7139.516293139187;2536.336012834256;234.4897652350826;3.0;17.0
258241000;257060530;4.780561565170941;12.342338408119655;6988.771282564643;5988.493748848691;217.1889730166047;3.0;0.0
258435000;258130000;5.0054985119047615;14.46300843253968;2536.336012834256;7139.516293139187;234.4897652350826;3.0;17.0
219016713;257062170;5.092196180555555;6.677328125;8512.311728901857;8512.311728901857;1350.7373726968603;3.0;0.0
231251000;257103440;5.1742527488425925;4.059623119212964;4404.262582998435;4404.262582998435;374.0655022853618;3.0;0.0
235108697;259888000;3.4008260995370367;2.926572627314815;4266.390371262339;4266.390371262339;332.7742778521253;3.0;0.0
257004610;257060530;3.379906183226496;12.389949252136752;3381.5989413293737;8065.729022227307;514.5989117749847;3.0;0.0
257060530;257004610;12.389949252136752;3.379906183226496;8065.729022227307;3381.5989413293737;514.5989117749847;3.0;0.0
257060530;258241000;12.523506944444446;4.696602182539682;5988.586895086375;3945.245604521992;217.1889730165824;3.0;0.0
257062170;219016713;6.677328125;5.092196180555555;8512.311728901857;8512.311728901857;1350.7373726968603;3.0;0.0
257103440;231251000;4.059623119212964;5.1742527488425925;4404.262582998435;4404.262582998435;374.0655022853618;3.0;0.0
258130000;258435000;14.46300843253968;5.0054985119047615;7139.516293139216;1367.8289549501603;234.586018338708;3.0;9.0
258241000;257060530;4.696602182539682;12.523506944444446;3945.245604521992;5988.586895086375;217.1889730165824;3.0;0.0
258271000;259216000;7.630256076388889;7.450736400462964;4245.464380959986;4245.464380959986;477.63757180523567;3.0;0.0
258435000;258130000;5.0054985119047615;14.46300843253968;1367.8289549501603;7139.516293139216;234.586018338708;3.0;0.0
259216000;258271000;7.450736400462964;7.630256076388889;4245.464380959986;4245.464380959986;477.63757180523567;3.0;0.0
259888000;235108697;2.926572627314815;3.4008260995370367;4266.390371262339;4266.390371262339;332.7742778521253;3.0;0.0
219347000;248886000;8.660707947530865;5.716942515432098;9023.890401041008;9023.890401041008;1039.7892286420383;3.0;0.0
248886000;219347000;5.716942515432098;8.660707947530865;9023.890401041008;9023.890401041008;1039.7892286420383;3.0;0.0
257055910;257055990;9.140320216049382;8.74019675925926;2666.801267436327;5844.192886960537;603.6055831418283;3.0;16.0
257055990;257055910;8.74019675925926;9.140320216049382;5844.192886960537;2666.801267436327;603.6055831418283;3.0;0.0
