mmsi,times,x,y,sog,cog
305049000,2018-01-09 01:51:00,11029.7703679909,19570.2699649611,11.3,247.8
305049000,2018-01-09 01:52:00,10896.9019937717,19245.2074581701,11.4,247.8
305049000,2018-01-09 01:53:00,10764.171125189,18920.1230866428,11.4,247.8
305049000,2018-01-09 01:54:00,10632.5951758291,18598.2921283297,11.4,247.4
305049000,2018-01-09 01:55:00,10492.5609916747,18272.1250930068,11.5,247.9
305049000,2018-01-09 01:56:00,10363.9415257377,17952.3259358676,11.5,247.2
305049000,2018-01-09 01:57:00,10217.7122873955,17623.7564884328,11.6,247.6
305049000,2018-01-09 01:58:00,10079.527699224,17294.9500638757,11.6,247.5
305049000,2018-01-09 01:59:00,9941.36984753919,16966.1211864227,11.6,247.4
305049000,2018-01-09 02:00:00,9801.40998642337,16625.8847864133,11.6,247.1
305049000,2018-01-09 02:01:00,9668.65931809264,16298.7187276324,11.6,247.5
305049000,2018-01-09 02:02:00,9527.22793280981,15966.4356068911,11.6,247.4
305049000,2018-01-09 02:03:00,9384.48255828429,15632.8817327213,11.6,247.3
305049000,2018-01-09 02:04:00,9241.65309787191,15299.2450980675,11.6,247.3
305049000,2018-01-09 02:05:00,9104.41508705836,14964.3115279844,11.6,247
305049000,2018-01-09 02:06:00,8971.59228347951,14641.5098516159,11.6,247.3
305049000,2018-01-09 02:07:00,8828.52293551811,14311.3253624237,11.6,247.4
305049000,2018-01-09 02:08:00,8688.84537728758,13987.9671799817,11.6,247.4
305049000,2018-01-09 02:09:00,8530.79225870332,13657.1906402904,11.6,246.5
305049000,2018-01-09 02:10:00,8355.49334460306,13357.1145841115,11.5,243.7
305049000,2018-01-09 02:11:00,8180.21690084295,13057.0721781056,11.4,241
305049000,2018-01-09 02:12:00,8005.39280170332,12752.1091966915,11.5,239.2
305049000,2018-01-09 02:13:00,7807.72760929187,12436.4484728858,11.5,239.2
305049000,2018-01-09 02:14:00,7628.7107211322,12128.9367734185,11.5,239.4
305049000,2018-01-09 02:15:00,7449.82877024128,11821.4572079887,11.6,239.6
305049000,2018-01-09 02:16:00,7270.8588341783,11513.9507633492,11.6,239.9
305049000,2018-01-09 02:17:00,7092.02349345693,11206.3571143779,11.6,240.1
305049000,2018-01-09 02:18:00,6916.67707368725,10903.5617638931,11.6,239.8
305049000,2018-01-09 02:19:00,6740.68947708001,10602.4132753076,11.6,239.6
305049000,2018-01-09 02:20:00,6558.67916467171,10289.0166128662,11.5,239.9
305049000,2018-01-09 02:21:00,6371.59448217589,9985.51405129656,11.6,240.2
305049000,2018-01-09 02:22:00,6189.63113169154,9671.70285707666,11.6,239.6
305049000,2018-01-09 02:23:00,6011.9423110016,9365.67464095156,11.6,240.1
305049000,2018-01-09 02:24:00,5831.82314568915,9058.13241643731,11.6,240.1
305049000,2018-01-09 02:25:00,5652.71514323927,8743.81371488634,11.6,239.8
305049000,2018-01-09 02:26:00,5470.07999259456,8435.38592047804,11.6,240.1
305049000,2018-01-09 02:27:00,5294.9234065034,8123.5116976013,11.6,239.8
305049000,2018-01-09 02:28:00,5119.46780746539,7817.34380475776,11.6,240.1
305049000,2018-01-09 02:29:00,4927.51708012014,7492.07014014487,11.6,240.1
305049000,2018-01-09 02:30:00,4750.78511441625,7192.7770824815,11.7,239
305049000,2018-01-09 02:31:00,4558.58516525282,6887.87022617367,11.7,238.4
305049000,2018-01-09 02:32:00,4382.22115548919,6581.83365482544,11.7,239.2
305049000,2018-01-09 02:33:00,4195.40836368644,6273.81559228309,11.7,239.2
305049000,2018-01-09 02:34:00,4000.1375245631,5954.0144082153,11.7,238.8
305049000,2018-01-09 02:35:00,3812.25642025202,5644.20758024874,11.7,238.8
305049000,2018-01-09 02:36:00,3624.28767200704,5334.37216028922,11.8,238.8
305049000,2018-01-09 02:37:00,3436.45409941862,5024.56759008948,11.8,238.8
